[{:time-per-game 6013/5000,
  {:score 103,
   :fruit-move-ratio 0.7202797,
   :wall-move-ratio 0.014791337,
   :fem2-ratio 0.446875}
  {:score 104,
   :fruit-move-ratio 0.6933333,
   :wall-move-ratio 0.010996563,
   :fem2-ratio 0.4731861}
  {:score 99,
   :fruit-move-ratio 0.6971831,
   :wall-move-ratio 0.020408163,
   :fem2-ratio 0.41040462}
  {:score 99,
   :fruit-move-ratio 0.7557252,
   :wall-move-ratio 0.024052916,
   :fem2-ratio 0.3819242}
  {:score 90,
   :fruit-move-ratio 0.6870229,
   :wall-move-ratio 0.009418283,
   :fem2-ratio 0.18634424}
  {:score 81,
   :fruit-move-ratio 0.69827586,
   :wall-move-ratio 0.0045632333,
   :fem2-ratio 0.4427481}
  {:score 106,
   :fruit-move-ratio 0.6708861,
   :wall-move-ratio 0.0204236,
   :fem2-ratio 0.35746607}
  {:score 97,
   :fruit-move-ratio 0.7637795,
   :wall-move-ratio 0.018867925,
   :fem2-ratio 0.4364261}
  {:score 96,
   :fruit-move-ratio 0.73282444,
   :wall-move-ratio 0.024280068,
   :fem2-ratio 0.46619216}
  {:score 100,
   :fruit-move-ratio 0.71428573,
   :wall-move-ratio 0.017170891,
   :fem2-ratio 0.4651163}
  {:score 78,
   :fruit-move-ratio 0.8210526,
   :wall-move-ratio 0.012544803,
   :fem2-ratio 0.4398148}
  {:score 67,
   :fruit-move-ratio 0.8271605,
   :wall-move-ratio 0.01533361,
   :fem2-ratio 0.38942307}
  {:score 107,
   :fruit-move-ratio 0.79850745,
   :wall-move-ratio 0.018153118,
   :fem2-ratio 0.5095057}
  {:score 101,
   :fruit-move-ratio 0.8145161,
   :wall-move-ratio 0.024507193,
   :fem2-ratio 0.5}
  {:score 108,
   :fruit-move-ratio 0.7346939,
   :wall-move-ratio 0.019000703,
   :fem2-ratio 0.45794392}
  {:score 96,
   :fruit-move-ratio 0.7058824,
   :wall-move-ratio 0.01164295,
   :fem2-ratio 0.635514}
  {:score 94,
   :fruit-move-ratio 0.68115944,
   :wall-move-ratio 0.011995638,
   :fem2-ratio 0.3254717}
  {:score 110,
   :fruit-move-ratio 0.6214689,
   :wall-move-ratio 0.0148986885,
   :fem2-ratio 0.48626372}
  {:score 106,
   :fruit-move-ratio 0.7114094,
   :wall-move-ratio 0.005805515,
   :fem2-ratio 0.38903394}
  {:score 100,
   :fruit-move-ratio 0.78125,
   :wall-move-ratio 0.011783189,
   :fem2-ratio 0.3575419}
  {:score 110,
   :fruit-move-ratio 0.7482993,
   :wall-move-ratio 0.016993465,
   :fem2-ratio 0.47727272}
  {:score 88,
   :fruit-move-ratio 0.7457627,
   :wall-move-ratio 0.016776513,
   :fem2-ratio 0.28850856}
  {:score 104,
   :fruit-move-ratio 0.73758864,
   :wall-move-ratio 0.02248062,
   :fem2-ratio 0.39275765}
  {:score 90,
   :fruit-move-ratio 0.6923077,
   :wall-move-ratio 0.011398964,
   :fem2-ratio 0.2927928}
  {:score 106,
   :fruit-move-ratio 0.70198673,
   :wall-move-ratio 0.007767996,
   :fem2-ratio 0.42535213}
  {:score 103,
   :fruit-move-ratio 0.6959459,
   :wall-move-ratio 0.012694749,
   :fem2-ratio 0.4553846}
  {:score 101,
   :fruit-move-ratio 0.808,
   :wall-move-ratio 0.017151767,
   :fem2-ratio 0.29620853}
  {:score 105,
   :fruit-move-ratio 0.8076923,
   :wall-move-ratio 0.00731383,
   :fem2-ratio 0.3394256}
  {:score 100,
   :fruit-move-ratio 0.6849315,
   :wall-move-ratio 0.009925558,
   :fem2-ratio 0.6212766}
  {:score 88,
   :fruit-move-ratio 0.72727275,
   :wall-move-ratio 0.004358655,
   :fem2-ratio 0.37694705}
  {:score 90,
   :fruit-move-ratio 0.7758621,
   :wall-move-ratio 0.008730692,
   :fem2-ratio 0.4084507}
  {:score 104,
   :fruit-move-ratio 0.81889766,
   :wall-move-ratio 0.023862788,
   :fem2-ratio 0.39318886}
  {:score 0,
   :fruit-move-ratio nil,
   :wall-move-ratio 0.0102,
   :fem2-ratio 0.0}
  {:score 89,
   :fruit-move-ratio 0.712,
   :wall-move-ratio 0.008650519,
   :fem2-ratio 0.35211268}
  {:score 96,
   :fruit-move-ratio 0.768,
   :wall-move-ratio 0.013657056,
   :fem2-ratio 0.4139073}
  {:score 106,
   :fruit-move-ratio 0.6583851,
   :wall-move-ratio 0.009681881,
   :fem2-ratio 0.5590278}
  {:score 89,
   :fruit-move-ratio 0.7876106,
   :wall-move-ratio 0.013557483,
   :fem2-ratio 0.38566554}
  {:score 1,
   :fruit-move-ratio 1.0,
   :wall-move-ratio 0.0052,
   :fem2-ratio 0.0011135858}
  {:score 95,
   :fruit-move-ratio 0.7037037,
   :wall-move-ratio 0.015960712,
   :fem2-ratio 0.40059346}
  {:score 88,
   :fruit-move-ratio 0.7457627,
   :wall-move-ratio 0.01040724,
   :fem2-ratio 0.32960895}
  {:score 87,
   :fruit-move-ratio 0.7699115,
   :wall-move-ratio 0.017721519,
   :fem2-ratio 0.3729373}
  {:score 93,
   :fruit-move-ratio 0.7265625,
   :wall-move-ratio 0.010315925,
   :fem2-ratio 0.4848485}
  {:score 108,
   :fruit-move-ratio 0.739726,
   :wall-move-ratio 0.012762763,
   :fem2-ratio 0.4159544}
  {:score 109,
   :fruit-move-ratio 0.82575756,
   :wall-move-ratio 0.016535433,
   :fem2-ratio 0.50190115}
  {:score 102,
   :fruit-move-ratio 0.77862597,
   :wall-move-ratio 0.008088236,
   :fem2-ratio 0.40432099}
  {:score 100,
   :fruit-move-ratio 0.78125,
   :wall-move-ratio 0.009708738,
   :fem2-ratio 0.39143732}
  {:score 108,
   :fruit-move-ratio 0.7714286,
   :wall-move-ratio 0.01521217,
   :fem2-ratio 0.5185185}
  {:score 104,
   :fruit-move-ratio 0.7172414,
   :wall-move-ratio 0.00973236,
   :fem2-ratio 0.46925566}
  {:score 106,
   :fruit-move-ratio 0.77372265,
   :wall-move-ratio 0.009487666,
   :fem2-ratio 0.38700566}
  {:score 107,
   :fruit-move-ratio 0.8699187,
   :wall-move-ratio 0.024321796,
   :fem2-ratio 0.47490346}
  {:score 107,
   :fruit-move-ratio 0.7810219,
   :wall-move-ratio 0.010044643,
   :fem2-ratio 0.5614754}
  {:score 38,
   :fruit-move-ratio 0.7037037,
   :wall-move-ratio 0.01438435,
   :fem2-ratio 0.15041783}
  {:score 79,
   :fruit-move-ratio 0.7821782,
   :wall-move-ratio 0.008264462,
   :fem2-ratio 0.26030928}
  {:score 91,
   :fruit-move-ratio 0.7583333,
   :wall-move-ratio 0.017774852,
   :fem2-ratio 0.26845637}
  {:score 98,
   :fruit-move-ratio 0.73134327,
   :wall-move-ratio 0.010900746,
   :fem2-ratio 0.40853658}
  {:score 110,
   :fruit-move-ratio 0.8396947,
   :wall-move-ratio 0.015658364,
   :fem2-ratio 0.4068323}
  {:score 105,
   :fruit-move-ratio 0.81395346,
   :wall-move-ratio 0.013412816,
   :fem2-ratio 0.35054347}
  {:score 104,
   :fruit-move-ratio 0.8062016,
   :wall-move-ratio 0.0060396893,
   :fem2-ratio 0.344}
  {:score 108,
   :fruit-move-ratio 0.8372093,
   :wall-move-ratio 0.007403189,
   :fem2-ratio 0.37068966}
  {:score 88,
   :fruit-move-ratio 0.8712871,
   :wall-move-ratio 0.009062075,
   :fem2-ratio 0.25765306}
  {:score 102,
   :fruit-move-ratio 0.85,
   :wall-move-ratio 0.016129032,
   :fem2-ratio 0.44444445}
  {:score 102,
   :fruit-move-ratio 0.8031496,
   :wall-move-ratio 0.009457442,
   :fem2-ratio 0.30455637}
  {:score 94,
   :fruit-move-ratio 0.8468468,
   :wall-move-ratio 0.011037528,
   :fem2-ratio 0.38408303}
  {:score 96,
   :fruit-move-ratio 0.84210527,
   :wall-move-ratio 0.014799154,
   :fem2-ratio 0.36655948}
  {:score 104,
   :fruit-move-ratio 0.7123288,
   :wall-move-ratio 0.010248902,
   :fem2-ratio 0.519573}
  {:score 106,
   :fruit-move-ratio 0.76258993,
   :wall-move-ratio 0.006922593,
   :fem2-ratio 0.3648294}
  {:score 82,
   :fruit-move-ratio 0.74545455,
   :wall-move-ratio 0.013407821,
   :fem2-ratio 0.37671232}
  {:score 108,
   :fruit-move-ratio 0.8,
   :wall-move-ratio 0.019490255,
   :fem2-ratio 0.5625}
  {:score 90,
   :fruit-move-ratio 0.7758621,
   :wall-move-ratio 0.008616321,
   :fem2-ratio 0.5248869}
  {:score 90,
   :fruit-move-ratio 0.82568806,
   :wall-move-ratio 0.0080586085,
   :fem2-ratio 0.36212623}
  {:score 89,
   :fruit-move-ratio 0.76724136,
   :wall-move-ratio 0.012852199,
   :fem2-ratio 0.3372093}
  {:score 104,
   :fruit-move-ratio 0.74285716,
   :wall-move-ratio 0.011683849,
   :fem2-ratio 0.46979865}
  {:score 109,
   :fruit-move-ratio 0.76760566,
   :wall-move-ratio 0.011636363,
   :fem2-ratio 0.47333333}
  {:score 103,
   :fruit-move-ratio 0.79844964,
   :wall-move-ratio 0.009679821,
   :fem2-ratio 0.4526316}
  {:score 106,
   :fruit-move-ratio 0.87603307,
   :wall-move-ratio 0.0075700227,
   :fem2-ratio 0.44981414}
  {:score 103,
   :fruit-move-ratio 0.83064514,
   :wall-move-ratio 0.0128123,
   :fem2-ratio 0.410596}
  {:score 102,
   :fruit-move-ratio 0.73913044,
   :wall-move-ratio 0.013023255,
   :fem2-ratio 0.45544556}
  {:score 110,
   :fruit-move-ratio 0.79710144,
   :wall-move-ratio 0.024544735,
   :fem2-ratio 0.46}
  {:score 101,
   :fruit-move-ratio 0.8015873,
   :wall-move-ratio 0.007845504,
   :fem2-ratio 0.44210526}
  {:score 101,
   :fruit-move-ratio 0.84166664,
   :wall-move-ratio 0.024211299,
   :fem2-ratio 0.4152249}
  {:score 97,
   :fruit-move-ratio 0.7822581,
   :wall-move-ratio 0.011295181,
   :fem2-ratio 0.38153845}
  {:score 102,
   :fruit-move-ratio 0.75555557,
   :wall-move-ratio 0.018439716,
   :fem2-ratio 0.44701988}
  {:score 105,
   :fruit-move-ratio 0.8203125,
   :wall-move-ratio 0.022312373,
   :fem2-ratio 0.34133333}
  {:score 90,
   :fruit-move-ratio 0.8108108,
   :wall-move-ratio 0.009447674,
   :fem2-ratio 0.31444758}
  {:score 2,
   :fruit-move-ratio 1.0,
   :wall-move-ratio 0.0018,
   :fem2-ratio 0.003076923}
  {:score 80,
   :fruit-move-ratio 0.72727275,
   :wall-move-ratio 0.0041716327,
   :fem2-ratio 0.57894737}
  {:score 106,
   :fruit-move-ratio 0.74647886,
   :wall-move-ratio 0.0050732805,
   :fem2-ratio 0.3955432}
  {:score 103,
   :fruit-move-ratio 0.73571426,
   :wall-move-ratio 0.021081576,
   :fem2-ratio 0.44871795}
  {:score 96,
   :fruit-move-ratio 0.82051283,
   :wall-move-ratio 0.023956724,
   :fem2-ratio 0.3401163}
  {:score 100,
   :fruit-move-ratio 0.8196721,
   :wall-move-ratio 0.004276115,
   :fem2-ratio 0.57276994}
  {:score 101,
   :fruit-move-ratio 0.8559322,
   :wall-move-ratio 0.009760426,
   :fem2-ratio 0.4125874}
  {:score 91,
   :fruit-move-ratio 0.8584906,
   :wall-move-ratio 0.008777429,
   :fem2-ratio 0.27532467}
  {:score 83,
   :fruit-move-ratio 0.9120879,
   :wall-move-ratio 0.010515774,
   :fem2-ratio 0.20177384}
  {:score 108,
   :fruit-move-ratio 0.80597013,
   :wall-move-ratio 0.009090909,
   :fem2-ratio 0.5173745}
  {:score 94,
   :fruit-move-ratio 0.8034188,
   :wall-move-ratio 0.018791946,
   :fem2-ratio 0.40344828}
  {:score 96,
   :fruit-move-ratio 0.82758623,
   :wall-move-ratio 0.006855184,
   :fem2-ratio 0.57425743}
  {:score 97,
   :fruit-move-ratio 0.8016529,
   :wall-move-ratio 0.006988564,
   :fem2-ratio 0.47081712}
  {:score 100,
   :fruit-move-ratio 0.84745765,
   :wall-move-ratio 0.009931245,
   :fem2-ratio 0.35329342}
  {:score 106,
   :fruit-move-ratio 0.8091603,
   :wall-move-ratio 0.013084112,
   :fem2-ratio 0.34748012}
  {:score 100,
   :fruit-move-ratio 0.7518797,
   :wall-move-ratio 0.008016032,
   :fem2-ratio 0.51153845}
  {:score 93,
   :fruit-move-ratio 0.76859504,
   :wall-move-ratio 0.010196079,
   :fem2-ratio 0.40604028}
  {:score 106,
   :fruit-move-ratio 0.8091603,
   :wall-move-ratio 0.015026296,
   :fem2-ratio 0.5137255}
  {:score 106,
   :fruit-move-ratio 0.74647886,
   :wall-move-ratio 0.01650165,
   :fem2-ratio 0.47333333}
  {:score 90,
   :fruit-move-ratio 0.85714287,
   :wall-move-ratio 0.013633265,
   :fem2-ratio 0.31722054}
  {:score 0,
   :fruit-move-ratio nil,
   :wall-move-ratio 0.0056,
   :fem2-ratio 0.0}
  {:score 79,
   :fruit-move-ratio 0.8681319,
   :wall-move-ratio 0.01920083,
   :fem2-ratio 0.44390243}
  {:score 94,
   :fruit-move-ratio 0.789916,
   :wall-move-ratio 0.007002801,
   :fem2-ratio 0.3979933}
  {:score 57,
   :fruit-move-ratio 0.8028169,
   :wall-move-ratio 0.008064516,
   :fem2-ratio 0.26792452}
  {:score 101,
   :fruit-move-ratio 0.8347107,
   :wall-move-ratio 0.014533521,
   :fem2-ratio 0.5601852}
  {:score 85,
   :fruit-move-ratio 0.8854167,
   :wall-move-ratio 0.011173184,
   :fem2-ratio 0.35555556}
  {:score 108,
   :fruit-move-ratio 0.864,
   :wall-move-ratio 0.015037594,
   :fem2-ratio 0.42372882}
  {:score 98,
   :fruit-move-ratio 0.875,
   :wall-move-ratio 0.010877447,
   :fem2-ratio 0.61202186}
  {:score 102,
   :fruit-move-ratio 0.86440676,
   :wall-move-ratio 0.016286645,
   :fem2-ratio 0.43542436}
  {:score 106,
   :fruit-move-ratio 0.7794118,
   :wall-move-ratio 0.014104372,
   :fem2-ratio 0.6017699}
  {:score 93,
   :fruit-move-ratio 0.83035713,
   :wall-move-ratio 0.016759777,
   :fem2-ratio 0.46280992}
  {:score 102,
   :fruit-move-ratio 0.73913044,
   :wall-move-ratio 0.010714286,
   :fem2-ratio 0.4437299}
  {:score 88,
   :fruit-move-ratio 0.8543689,
   :wall-move-ratio 0.010126582,
   :fem2-ratio 0.32594937}
  {:score 93,
   :fruit-move-ratio 0.86915886,
   :wall-move-ratio 0.008960574,
   :fem2-ratio 0.29639888}
  {:score 100,
   :fruit-move-ratio 0.85470086,
   :wall-move-ratio 0.0056577087,
   :fem2-ratio 0.31880108}
  {:score 106,
   :fruit-move-ratio 0.8548387,
   :wall-move-ratio 0.0034722222,
   :fem2-ratio 0.42906573}
  {:score 103,
   :fruit-move-ratio 0.824,
   :wall-move-ratio 0.0084306095,
   :fem2-ratio 0.38819876}
  {:score 100,
   :fruit-move-ratio 0.8130081,
   :wall-move-ratio 0.010710259,
   :fem2-ratio 0.4489051}
  {:score 107,
   :fruit-move-ratio 0.81060606,
   :wall-move-ratio 0.0148387095,
   :fem2-ratio 0.45833334}
  {:score 107,
   :fruit-move-ratio 0.79850745,
   :wall-move-ratio 0.010242086,
   :fem2-ratio 0.48550725}
  {:score 71,
   :fruit-move-ratio 0.86585367,
   :wall-move-ratio 0.0048875855,
   :fem2-ratio 0.47674417}
  {:score 99,
   :fruit-move-ratio 0.8761062,
   :wall-move-ratio 0.011166946,
   :fem2-ratio 0.3951049}
  {:score 98,
   :fruit-move-ratio 0.86725664,
   :wall-move-ratio 0.013468013,
   :fem2-ratio 0.57360405}
  {:score 107,
   :fruit-move-ratio 0.856,
   :wall-move-ratio 0.011984021,
   :fem2-ratio 0.39556962}
  {:score 83,
   :fruit-move-ratio 0.83,
   :wall-move-ratio 0.0040462427,
   :fem2-ratio 0.30395138}
  {:score 74,
   :fruit-move-ratio 0.8131868,
   :wall-move-ratio 0.008547009,
   :fem2-ratio 0.20177384}
  {:score 67,
   :fruit-move-ratio 0.8375,
   :wall-move-ratio 0.0087193465,
   :fem2-ratio 0.5263158}
  {:score 62,
   :fruit-move-ratio 0.7654321,
   :wall-move-ratio 0.00949367,
   :fem2-ratio 0.3151751}
  {:score 111,
   :fruit-move-ratio 0.810219,
   :wall-move-ratio 0.005516154,
   :fem2-ratio 0.48239437}
  {:score 110,
   :fruit-move-ratio 0.8088235,
   :wall-move-ratio 0.008547009,
   :fem2-ratio 0.44012946}
  {:score 110,
   :fruit-move-ratio 0.8270677,
   :wall-move-ratio 0.010664479,
   :fem2-ratio 0.3746479}
  {:score 89,
   :fruit-move-ratio 0.872549,
   :wall-move-ratio 0.0012315271,
   :fem2-ratio 0.1326398}
  {:score 99,
   :fruit-move-ratio 0.8761062,
   :wall-move-ratio 0.011052378,
   :fem2-ratio 0.48290598}
  {:score 101,
   :fruit-move-ratio 0.74814814,
   :wall-move-ratio 0.008167433,
   :fem2-ratio 0.44262296}
  {:score 94,
   :fruit-move-ratio 0.8173913,
   :wall-move-ratio 0.014541387,
   :fem2-ratio 0.4181818}
  {:score 71,
   :fruit-move-ratio 0.8765432,
   :wall-move-ratio 0.005521049,
   :fem2-ratio 0.43548387}
  {:score 100,
   :fruit-move-ratio 0.78125,
   :wall-move-ratio 0.0078125,
   :fem2-ratio 0.39263803}
  {:score 80,
   :fruit-move-ratio 0.8,
   :wall-move-ratio 0.0059405942,
   :fem2-ratio 0.5813953}
  {:score 101,
   :fruit-move-ratio 0.9099099,
   :wall-move-ratio 0.016427105,
   :fem2-ratio 0.36754966}
  {:score 109,
   :fruit-move-ratio 0.83206105,
   :wall-move-ratio 0.01617507,
   :fem2-ratio 0.45172414}
  {:score 103,
   :fruit-move-ratio 0.91150445,
   :wall-move-ratio 0.0067365267,
   :fem2-ratio 0.42481202}
  {:score 100,
   :fruit-move-ratio 0.9174312,
   :wall-move-ratio 0.009422851,
   :fem2-ratio 0.3516129}
  {:score 47,
   :fruit-move-ratio 0.8245614,
   :wall-move-ratio 0.012546626,
   :fem2-ratio 0.3372781}
  {:score 97,
   :fruit-move-ratio 0.8584071,
   :wall-move-ratio 0.005527407,
   :fem2-ratio 0.26401868}
  {:score 102,
   :fruit-move-ratio 0.8947368,
   :wall-move-ratio 0.0139296185,
   :fem2-ratio 0.41454545}
  {:score 98,
   :fruit-move-ratio 0.9074074,
   :wall-move-ratio 0.016427105,
   :fem2-ratio 0.338558}
  {:score 98,
   :fruit-move-ratio 0.81666666,
   :wall-move-ratio 0.011594203,
   :fem2-ratio 0.31331593}
  {:score 93,
   :fruit-move-ratio 0.8942308,
   :wall-move-ratio 0.011002445,
   :fem2-ratio 0.41434264}
  {:score 103,
   :fruit-move-ratio 0.8803419,
   :wall-move-ratio 0.0028913673,
   :fem2-ratio 0.46613547}
  {:score 86,
   :fruit-move-ratio 0.84313726,
   :wall-move-ratio 0.0042038886,
   :fem2-ratio 0.33552632}
  {:score 101,
   :fruit-move-ratio 0.87068963,
   :wall-move-ratio 0.0067396797,
   :fem2-ratio 0.49361703}
  {:score 100,
   :fruit-move-ratio 0.85470086,
   :wall-move-ratio 0.0043290043,
   :fem2-ratio 0.50214595}
  {:score 81,
   :fruit-move-ratio 0.8901099,
   :wall-move-ratio 0.0037837839,
   :fem2-ratio 0.3625498}
  {:score 75,
   :fruit-move-ratio 0.86206895,
   :wall-move-ratio 7.698229E-4,
   :fem2-ratio 0.41232228}
  {:score 101,
   :fruit-move-ratio 0.79527557,
   :wall-move-ratio 0.011481056,
   :fem2-ratio 0.5204918}
  {:score 86,
   :fruit-move-ratio 0.83495146,
   :wall-move-ratio 0.020261439,
   :fem2-ratio 0.515}
  {:score 89,
   :fruit-move-ratio 0.90816325,
   :wall-move-ratio 0.0036855037,
   :fem2-ratio 0.56647396}
  {:score 94,
   :fruit-move-ratio 0.8545455,
   :wall-move-ratio 0.007910349,
   :fem2-ratio 0.32258064}
  {:score 106,
   :fruit-move-ratio 0.828125,
   :wall-move-ratio 0.008895478,
   :fem2-ratio 0.46376812}
  {:score 85,
   :fruit-move-ratio 0.8854167,
   :wall-move-ratio 0.009535919,
   :fem2-ratio 0.23587224}
  {:score 106,
   :fruit-move-ratio 0.8548387,
   :wall-move-ratio 0.014369693,
   :fem2-ratio 0.51882845}
  {:score 106,
   :fruit-move-ratio 0.84126985,
   :wall-move-ratio 0.011773363,
   :fem2-ratio 0.39009288}
  {:score 102,
   :fruit-move-ratio 0.85714287,
   :wall-move-ratio 0.0033400133,
   :fem2-ratio 0.425}
  {:score 98,
   :fruit-move-ratio 0.8032787,
   :wall-move-ratio 0.0016731735,
   :fem2-ratio 0.37082067}
  {:score 107,
   :fruit-move-ratio 0.9145299,
   :wall-move-ratio 0.007246377,
   :fem2-ratio 0.32320443}
  {:score 71,
   :fruit-move-ratio 0.8452381,
   :wall-move-ratio 0.00563204,
   :fem2-ratio 0.48554912}
  {:score 108,
   :fruit-move-ratio 0.87096775,
   :wall-move-ratio 0.00373599,
   :fem2-ratio 0.43661973}
  {:score 93,
   :fruit-move-ratio 0.83035713,
   :wall-move-ratio 0.005597761,
   :fem2-ratio 0.2235529}
  {:score 105,
   :fruit-move-ratio 0.8467742,
   :wall-move-ratio 0.0047534164,
   :fem2-ratio 0.45255473}
  {:score 95,
   :fruit-move-ratio 0.8189655,
   :wall-move-ratio 0.013961606,
   :fem2-ratio 0.48535565}
  {:score 92,
   :fruit-move-ratio 0.9108911,
   :wall-move-ratio 0.005882353,
   :fem2-ratio 0.34948096}
  {:score 91,
   :fruit-move-ratio 0.8198198,
   :wall-move-ratio 0.003875969,
   :fem2-ratio 0.380137}
  {:score 91,
   :fruit-move-ratio 0.8425926,
   :wall-move-ratio 0.007172131,
   :fem2-ratio 0.2918919}
  {:score 96,
   :fruit-move-ratio 0.8727273,
   :wall-move-ratio 0.0027192386,
   :fem2-ratio 0.41044775}
  {:score 97,
   :fruit-move-ratio 0.8981481,
   :wall-move-ratio 0.011764706,
   :fem2-ratio 0.43724698}
  {:score 102,
   :fruit-move-ratio 0.85,
   :wall-move-ratio 0.008050604,
   :fem2-ratio 0.28037384}
  {:score 85,
   :fruit-move-ratio 0.7798165,
   :wall-move-ratio 0.006111111,
   :fem2-ratio 0.43426296}
  {:score 106,
   :fruit-move-ratio 0.89830506,
   :wall-move-ratio 0.005726184,
   :fem2-ratio 0.41403508}
  {:score 97,
   :fruit-move-ratio 0.8818182,
   :wall-move-ratio 0.011946592,
   :fem2-ratio 0.3886926}
  {:score 97,
   :fruit-move-ratio 0.8362069,
   :wall-move-ratio 0.004379562,
   :fem2-ratio 0.46031746}
  {:score 88,
   :fruit-move-ratio 0.8224299,
   :wall-move-ratio 0.009698826,
   :fem2-ratio 0.30311614}
  {:score 78,
   :fruit-move-ratio 0.82978725,
   :wall-move-ratio 0.0037678976,
   :fem2-ratio 0.3983051}
  {:score 107,
   :fruit-move-ratio 0.80451125,
   :wall-move-ratio 0.008537887,
   :fem2-ratio 0.44186047}
  {:score 98,
   :fruit-move-ratio 0.8521739,
   :wall-move-ratio 0.0056497175,
   :fem2-ratio 0.39930555}
  {:score 80,
   :fruit-move-ratio 0.81632656,
   :wall-move-ratio 0.007328072,
   :fem2-ratio 0.199187}
  {:score 110,
   :fruit-move-ratio 0.8730159,
   :wall-move-ratio 0.0028747434,
   :fem2-ratio 0.6961326}
  {:score 98,
   :fruit-move-ratio 0.9074074,
   :wall-move-ratio 0.021956088,
   :fem2-ratio 0.5217391}
  {:score 105,
   :fruit-move-ratio 0.88235295,
   :wall-move-ratio 0.0058139535,
   :fem2-ratio 0.49583334}
  {:score 105,
   :fruit-move-ratio 0.8606557,
   :wall-move-ratio 0.01577761,
   :fem2-ratio 0.47470817}
  {:score 101,
   :fruit-move-ratio 0.8347107,
   :wall-move-ratio 0.0106913755,
   :fem2-ratio 0.45833334}
  {:score 56,
   :fruit-move-ratio 0.7887324,
   :wall-move-ratio 0.004127967,
   :fem2-ratio 0.22257054}
  {:score 80,
   :fruit-move-ratio 0.8695652,
   :wall-move-ratio 0.0046995636,
   :fem2-ratio 0.1594454}
  {:score 84,
   :fruit-move-ratio 0.8842105,
   :wall-move-ratio 0.01094196,
   :fem2-ratio 0.16101696}
  {:score 75,
   :fruit-move-ratio 0.872093,
   :wall-move-ratio 0.0036133695,
   :fem2-ratio 0.2529412}
  {:score 22,
   :fruit-move-ratio 0.95652175,
   :wall-move-ratio 0.008247423,
   :fem2-ratio 0.13372093}
  {:score 110,
   :fruit-move-ratio 0.88,
   :wall-move-ratio 0.0127723515,
   :fem2-ratio 0.5707763}
  {:score 89,
   :fruit-move-ratio 0.90816325,
   :wall-move-ratio 0.005504587,
   :fem2-ratio 0.3402778}
  {:score 85,
   :fruit-move-ratio 0.87628865,
   :wall-move-ratio 0.0037481259,
   :fem2-ratio 0.46634614}
  {:score 100,
   :fruit-move-ratio 0.85470086,
   :wall-move-ratio 0.0073313783,
   :fem2-ratio 0.4208633}
  {:score 97,
   :fruit-move-ratio 0.8981481,
   :wall-move-ratio 0.011343284,
   :fem2-ratio 0.375}
  {:score 94,
   :fruit-move-ratio 0.8103448,
   :wall-move-ratio 0.011866235,
   :fem2-ratio 0.4957265}
  {:score 100,
   :fruit-move-ratio 0.85470086,
   :wall-move-ratio 0.010095911,
   :fem2-ratio 0.4606299}
  {:score 99,
   :fruit-move-ratio 0.8839286,
   :wall-move-ratio 0.008836525,
   :fem2-ratio 0.29396325}
  {:score 103,
   :fruit-move-ratio 0.88793105,
   :wall-move-ratio 0.002310803,
   :fem2-ratio 0.57425743}
  {:score 109,
   :fruit-move-ratio 0.872,
   :wall-move-ratio 0.007611241,
   :fem2-ratio 0.51229507}
  {:score 91,
   :fruit-move-ratio 0.91,
   :wall-move-ratio 0.010480888,
   :fem2-ratio 0.17667845}
  {:score 94,
   :fruit-move-ratio 0.8245614,
   :wall-move-ratio 0.0098570725,
   :fem2-ratio 0.42537314}
  {:score 111,
   :fruit-move-ratio 0.902439,
   :wall-move-ratio 0.0045592706,
   :fem2-ratio 0.48809522}
  {:score 89,
   :fruit-move-ratio 0.9368421,
   :wall-move-ratio 0.008675535,
   :fem2-ratio 0.45454547}
  {:score 101,
   :fruit-move-ratio 0.8632479,
   :wall-move-ratio 0.010573178,
   :fem2-ratio 0.375}
  {:score 92,
   :fruit-move-ratio 0.8141593,
   :wall-move-ratio 0.0119904075,
   :fem2-ratio 0.51131225}
  {:score 40,
   :fruit-move-ratio 0.90909094,
   :wall-move-ratio 0.0056433408,
   :fem2-ratio 0.26666668}
  {:score 64,
   :fruit-move-ratio 0.8648649,
   :wall-move-ratio 5.798782E-4,
   :fem2-ratio 0.079229124}
  {:score 100,
   :fruit-move-ratio 0.85470086,
   :wall-move-ratio 0.0036822725,
   :fem2-ratio 0.3556231}
  {:score 103,
   :fruit-move-ratio 0.87288135,
   :wall-move-ratio 0.0036477332,
   :fem2-ratio 0.32777777}
  {:score 78,
   :fruit-move-ratio 0.84782606,
   :wall-move-ratio 0.0019811788,
   :fem2-ratio 0.36220473}
  {:score 102,
   :fruit-move-ratio 0.91071427,
   :wall-move-ratio 0.006456241,
   :fem2-ratio 0.43410853}
  {:score 102,
   :fruit-move-ratio 0.9189189,
   :wall-move-ratio 0.008856089,
   :fem2-ratio 0.38541666}
  {:score 88,
   :fruit-move-ratio 0.8,
   :wall-move-ratio 0.0055071134,
   :fem2-ratio 0.42145595}
  {:score 105,
   :fruit-move-ratio 0.9130435,
   :wall-move-ratio 0.014103425,
   :fem2-ratio 0.4509804}
  {:score 78,
   :fruit-move-ratio 0.8666667,
   :wall-move-ratio 0.0,
   :fem2-ratio 0.53571427}
  {:score 104,
   :fruit-move-ratio 0.94545454,
   :wall-move-ratio 0.0073193046,
   :fem2-ratio 0.40892193}
